HospType,ED,Trauma,NSG,FAC_NAME,state,city,PRVDR_NUM,street,zipcode,lat,long,id,input_address,match_indicator,match_type,matched_address,tiger_line_id,tiger_side,state_fips,county_fips,census_tract,census_block
Short term,TRUE,FALSE,FALSE,TRINITY MUSCATINE,IA,MUSCATINE,160013,1518 MULBERRY AVENUE,52761,41.43403,-91.05248,271,"1518 MULBERRY AVENUE, MUSCATINE, IA, 52761",Match,Exact,"1518 MULBERRY AVE, MUSCATINE, IA, 52761",98995566,L,19,139,50800,1009
Short term,TRUE,FALSE,FALSE,CRAWFORD COUNTY MEMORIAL HOSPITAL,IA,DENISON,160014,2020 FIRST AVE SOUTH,51442,42.01558,-95.34356,272,"2020 FIRST AVE SOUTH, DENISON, IA, 51442",Match,Exact,"2020 1ST AVE S, DENISON, IA, 51442",639537413,L,19,47,70400,3050
Short term,TRUE,TRUE,FALSE,TRINITY REGIONAL MEDICAL CENTER,IA,FORT DODGE,160016,802 KENYON RD,50501,42.494106,-94.189026,273,"802 KENYON RD, FORT DODGE, IA, 50501",Match,Exact,"802 KENYON RD, FORT DODGE, IA, 50501",66077442,L,19,187,900,2036
Short term,TRUE,FALSE,FALSE,GUTHRIE COUNTY HOSPITAL,IA,GUTHRIE CENTER,160018,710 NORTH 12TH STREET,50115,41.68328,-94.494385,274,"710 NORTH 12TH STREET, GUTHRIE CENTER, IA, 50115",Match,Exact,"710 N 12TH ST, GUTHRIE CENTER, IA, 50115",68681424,R,19,77,950300,2013
Short term,TRUE,FALSE,FALSE,IOWA LUTHERAN HOSPITAL,IA,DES MOINES,160024,700 EAST UNIVERSITY AVENUE,50316,41.60038,-93.61077,278,"700 EAST UNIVERSITY AVENUE, DES MOINES, IA, 50316",Match,Exact,"700 E UNIVERSITY AVE, DES MOINES, IA, 50316",65854296,L,19,153,4800,2008
Short term,TRUE,TRUE,FALSE,ST LUKES HOSPITAL,IA,DAVENPORT,160025,1227 E RUSHOLME ST,52803,41.54284,-90.55752,279,"1227 E RUSHOLME ST, DAVENPORT, IA, 52803",Match,Non_Exact,"1227 E RUSHOLME ST, DAVENPORT, IA, 52803",122708842,R,19,163,11600,1021
Short term,TRUE,FALSE,FALSE,BOONE COUNTY HOSPITAL,IA,BOONE,160026,1015 UNION STREET,50036,42.05557,-93.87841,280,"1015 UNION STREET, BOONE, IA, 50036",Match,Exact,"1015 UNION ST, BOONE, IA, 50036",64945714,R,19,15,20300,2014
Short term,TRUE,FALSE,FALSE,MERCY MEDICAL CENTER - NEW HAMPTON,IA,NEW HAMPTON,160027,308 NORTH MAPLE AVENUE,50659,43.062126,-92.32042,281,"308 NORTH MAPLE AVENUE, NEW HAMPTON, IA, 50659",Match,Exact,"308 N MAPLE AVE, NEW HAMPTON, IA, 50659",9737821,L,19,37,70400,4056
Short term,TRUE,TRUE,FALSE,MERCY HOSPITAL,IA,IOWA CITY,160029,500 E MARKET STREET,52245,41.66356,-91.52855,283,"500 E MARKET STREET, IOWA CITY, IA, 52245",Match,Non_Exact,"500 E MARKET ST, IOWA CITY, IA, 52245",84495502,L,19,103,1100,2011
Short term,TRUE,TRUE,TRUE,MARY GREELEY MEDICAL CENTER,IA,AMES,160030,1111 DUFF AVENUE,50010,42.03223,-93.61061,284,"1111 DUFF AVENUE, AMES, IA, 50010",Match,Exact,"1111 DUFF AVE, AMES, IA, 50010",65947145,L,19,169,900,2000
Short term,TRUE,TRUE,TRUE,GENESIS MEDICAL CENTER-DAVENPORT,IA,DAVENPORT,160033,1227 EAST RUSHOLME STREET,52803,41.54284,-90.557526,286,"1227 EAST RUSHOLME STREET, DAVENPORT, IA, 52803",Match,Exact,"1227 E RUSHOLME ST, DAVENPORT, IA, 52803",122708842,R,19,163,11600,1021
Short term,TRUE,TRUE,FALSE,ELLSWORTH MUNICIPAL HOSPITAL,IA,IOWA FALLS,160034,110 ROCKSYLVANIA AVENUE,50126,42.521523,-93.25843,287,"110 ROCKSYLVANIA AVENUE, IOWA FALLS, IA, 50126",Match,Exact,"110 ROCKSYLVANIA AVE, IOWA FALLS, IA, 50126",649572866,L,19,83,480200,1003
Short term,TRUE,FALSE,FALSE,FRANKLIN GENERAL HOSPITAL,IA,HAMPTON,160036,1720 CENTRAL AVENUE EAST,50441,42.740616,-93.18553,289,"1720 CENTRAL AVENUE EAST, HAMPTON, IA, 50441",Match,Exact,"1720 CENTRAL AVE E, HAMPTON, IA, 50441",639538948,R,19,69,360200,4001
Short term,TRUE,FALSE,FALSE,FLOYD COUNTY MEMORIAL HOSPITAL,IA,CHARLES CITY,160037,800 11TH STREET,50616,43.05265,-92.68267,290,"800 11TH STREET, CHARLES CITY, IA, 50616",Match,Exact,"800 11TH ST, CHARLES CITY, IA, 50616",647746744,L,19,67,480100,2173
Short term,TRUE,FALSE,FALSE,CASS COUNTY MEMORIAL HOSPITAL,IA,ATLANTIC,160039,1501 EAST TENTH STREET,50022,41.401115,-94.99322,292,"1501 EAST TENTH STREET, ATLANTIC, IA, 50022",Match,Exact,"1501 E 10TH ST, ATLANTIC, IA, 50022",61594021,R,19,29,190400,3007
Short term,TRUE,FALSE,FALSE,SARTORI MEMORIAL HOSPITAL,IA,CEDAR FALLS,160040,515 COLLEGE STREET,50613,42.53385,-92.45594,293,"515 COLLEGE STREET, CEDAR FALLS, IA, 50613",Match,Exact,"515 COLLEGE ST, CEDAR FALLS, IA, 50613",640619985,R,19,13,2200,5002
Short term,TRUE,FALSE,FALSE,PELLA REGIONAL HEALTH CENTER,IA,PELLA,160044,404 JEFFERSON STREET,50219,41.41232,-92.91135,296,"404 JEFFERSON STREET, PELLA, IA, 50219",Match,Exact,"404 JEFFERSON ST, PELLA, IA, 50219",89487017,L,19,125,30200,3028
Short term,TRUE,FALSE,FALSE,COMMUNITY MEMORIAL HOSPITAL,IA,CLARION,160046,1316 SOUTH MAIN,50525,42.720833,-93.73264,298,"1316 SOUTH MAIN, CLARION, IA, 50525",Match,Non_Exact,"1316 S MAIN ST, CLARION, IA, 50525",90720314,L,19,197,680300,2020
Short term,TRUE,TRUE,TRUE,METHODIST JENNIE EDMUNDSON,IA,COUNCIL BLUFFS,160047,933 EAST PIERCE STREET,51503,41.26904,-95.835434,299,"933 EAST PIERCE STREET, COUNCIL BLUFFS, IA, 51503",Match,Exact,"933 E PIERCE ST, COUNCIL BLUFFS, IA, 51503",43921330,R,19,155,31100,1007
Short term,TRUE,TRUE,FALSE,CLARKE COUNTY PUBLIC HOSPITAL,IA,OSCEOLA,160049,800 SOUTH FILLMORE STREET,50213,41.026684,-93.76754,301,"800 SOUTH FILLMORE STREET, OSCEOLA, IA, 50213",Match,Exact,"800 S FILLMORE ST, OSCEOLA, IA, 50213",83716465,R,19,39,960100,4050
Short term,TRUE,FALSE,FALSE,MERRILL PIONEER COMMUNITY HOSPITAL,IA,ROCK RAPIDS,160051,801 SOUTH GREENE STREET,51246,43.42407,-96.17108,303,"801 SOUTH GREENE STREET, ROCK RAPIDS, IA, 51246",Match,Exact,"801 S GREENE ST, ROCK RAPIDS, IA, 51246",639543458,L,19,119,950200,2028
Short term,TRUE,FALSE,FALSE,DECATUR COUNTY HOSPITAL,IA,LEON,160055,1405 NW CHURCH STREET,50144,40.7504,-93.74779,307,"1405 NW CHURCH STREET, LEON, IA, 50144",Match,Non_Exact,"1405 NW CHURCH ST, LEON, IA, 50144",75273322,L,19,53,960300,1033
Short term,TRUE,TRUE,FALSE,GREAT RIVER MEDICAL CENTER,IA,WEST BURLINGTON,160057,1221 SOUTH GEAR AVENUE,52655,40.81041,-91.17022,309,"1221 SOUTH GEAR AVENUE, WEST BURLINGTON, IA, 52655",Match,Exact,"1221 S GEAR AVE, W BURLINGTON, IA, 52655",639539659,L,19,57,800,1083
Short term,TRUE,TRUE,TRUE,UNIVERSITY OF IOWA HOSPITAL & CLINICS,IA,IOWA CITY,160058,200 HAWKINS DRIVE,52242,41.65727,-91.54992,310,"200 HAWKINS DRIVE, IOWA CITY, IA, 52242",Match,Exact,"200 HAWKINS DR, IOWA CITY, IA, 52242",624752861,L,19,103,2300,2035
Short term,TRUE,FALSE,FALSE,NORTH IOWA MEDICAL CENTER,IA,MASON CITY,160059,901 NORTH EISENHOWER AVENUE,50401,43.15914,-93.26056,311,"901 NORTH EISENHOWER AVENUE, MASON CITY, IA, 50401",Match,Exact,"901 N EISENHOWER AVE, MASON CITY, IA, 50401",7288952,R,19,33,950200,2029
Short term,TRUE,FALSE,FALSE,LUCAS COUNTY HEALTH CENTER,IA,CHARITON,160061,1200 N 7TH ST,50049,41.028683,-93.303406,312,"1200 N 7TH ST, CHARITON, IA, 50049",Match,Non_Exact,"1200 N 7TH ST, CHARITON, IA, 50049",639541493,L,19,117,950400,3005
Short term,TRUE,FALSE,FALSE,CENTRAL COMMUNITY HOSPITAL,IA,ELKADER,160063,901 DAVIDSON STREET,52043,42.859528,-91.41477,313,"901 DAVIDSON STREET, ELKADER, IA, 52043",Match,Exact,"901 DAVIDSON ST, ELKADER, IA, 52043",639536910,L,19,43,70300,4012
Short term,TRUE,TRUE,TRUE,MERCY MEDICAL CENTER-NORTH IOWA,IA,MASON CITY,160064,1000 FOURTH STREET SW,50401,43.148422,-93.21618,314,"1000 FOURTH STREET SW, MASON CITY, IA, 50401",Match,Exact,"1000 4TH ST SW, MASON CITY, IA, 50401",650189908,R,19,33,950300,2020
Short term,TRUE,FALSE,FALSE,ALEGENT HEALTH COMMUNITY MEMORIAL HOSP,IA,MISSOURI VALLEY,160065,631 NORTH EIGHTH STREET,51555,41.562214,-95.8851,315,"631 NORTH EIGHTH STREET, MISSOURI VALLEY, IA, 51555",Match,Exact,"631 N 8TH ST, MO VALLEY, IA, 51555",130980891,L,19,85,290400,3020
Short term,TRUE,TRUE,TRUE,COVENANT MEDICAL CENTER,IA,WATERLOO,160067,3421 WEST NINTH STREET,50702,42.46437,-92.34508,317,"3421 WEST NINTH STREET, WATERLOO, IA, 50702",Match,Exact,"3421 W 9TH ST, WATERLOO, IA, 50702",77263119,L,19,13,1301,1000
Short term,TRUE,FALSE,FALSE,REGIONAL HEALTH SERVICES OF HOWARD CO,IA,CRESCO,160068,235 EIGHTH AVENUE WEST,52136,43.381897,-92.117935,318,"235 EIGHTH AVENUE WEST, CRESCO, IA, 52136",Match,Exact,"235 8TH AVE W, CRESCO, IA, 52136",27400751,L,19,89,960100,2014
Short term,TRUE,TRUE,FALSE,MERCY MEDICAL CENTER-DUBUQUE,IA,DUBUQUE,160069,250 MERCY DRIVE,52001,42.493057,-90.67429,319,"250 MERCY DRIVE, DUBUQUE, IA, 52001",Match,Exact,"250 MERCY DR, DUBUQUE, IA, 52001",16910949,L,19,61,702,2011
Short term,TRUE,FALSE,FALSE,STEWART MEMORIAL COMMUNITY HOSPITAL,IA,LAKE CITY,160072,1301 WEST MAIN STREET,51449,42.267258,-94.74721,322,"1301 WEST MAIN STREET, LAKE CITY, IA, 51449",Match,Exact,"1301 W MAIN ST, LAKE CITY, IA, 51449",77322290,R,19,25,950400,3018
Short term,TRUE,FALSE,FALSE,MARENGO MEMORIAL HOSPITAL,IA,MARENGO,160073,300 WEST MAY STREET BOX 228,52301,41.801773,-92.0728,323,"300 WEST MAY STREET BOX 228, MARENGO, IA, 52301",Match,Exact,"300 W MAY ST, MARENGO, IA, 52301",84383464,R,19,95,960200,3054
Short term,TRUE,FALSE,FALSE,ORANGE CITY MUNICIPAL HOSPITAL,IA,ORANGE CITY,160074,400 CENTRAL AVENUE NW,51041,43.00952,-96.058205,324,"400 CENTRAL AVENUE NW, ORANGE CITY, IA, 51041",Match,Exact,"400 CENTRAL AVE NW, ORANGE CITY, IA, 51041",93372885,L,19,167,70600,2028
Short term,TRUE,FALSE,FALSE,HAMILTON COUNTY PUBLIC HOSPITAL,IA,WEBSTER CITY,160076,800 OHIO STREET BOX 430,50595,42.459835,-93.822586,326,"800 OHIO STREET BOX 430, WEBSTER CITY, IA, 50595",Match,Exact,"800 OHIO ST, WEBSTER CITY, IA, 50595",65741916,L,19,79,960400,1010
Short term,TRUE,FALSE,FALSE,MONROE COUNTY HOSPITAL,IA,ALBIA,160077,6580 165TH ST,52531,41.044853,-92.79619,327,"6580 165TH ST, ALBIA, IA, 52531",Match,Exact,"6580 165TH ST, ALBIA, IA, 52531",639542443,R,19,135,70100,2005
Short term,TRUE,TRUE,TRUE,MERCY MEDICAL CENTER - CEDAR RAPIDS,IA,CEDAR RAPIDS,160079,701 10TH STREET SE,52403,41.979034,-91.65494,328,"701 10TH STREET SE, CEDAR RAPIDS, IA, 52403",Match,Exact,"701 10TH ST SE, CEDAR RAPIDS, IA, 52403",17026133,R,19,113,2700,2001
Short term,TRUE,TRUE,FALSE,MERCY MEDICAL CENTER-CLINTON,IA,CLINTON,160080,1410 NORTH 4TH STREET,52732,41.860767,-90.188065,329,"1410 NORTH 4TH STREET, CLINTON, IA, 52732",Match,Exact,"1410 N 4TH ST, CLINTON, IA, 52732",16807775,L,19,45,600,3003
Short term,TRUE,FALSE,FALSE,WINNESHIEK COUNTY MEMORIAL HOSPITAL,IA,DECORAH,160081,901 MONTGOMERY STREET,52101,43.29447,-91.771095,330,"901 MONTGOMERY STREET, DECORAH, IA, 52101",Match,Exact,"901 MONTGOMERY ST, DECORAH, IA, 52101",27509913,L,19,191,950300,4027
Short term,TRUE,TRUE,TRUE,IOWA METHODIST MEDICAL CENTER,IA,DES MOINES,160082,1200 PLEASANT STREET,50309,41.589855,-93.63651,331,"1200 PLEASANT STREET, DES MOINES, IA, 50309",Match,Exact,"1200 PLEASANT ST, DES MOINES, IA, 50309",65782548,L,19,153,5100,4005
Short term,TRUE,TRUE,TRUE,MERCY MEDICAL CENTER-DES MOINES,IA,DES MOINES,160083,1111 6TH AVE,50314,41.597763,-93.62566,332,"1111 6TH AVE, DES MOINES, IA, 50314",Match,Exact,"1111 6TH AVE, DES MOINES, IA, 50314",65782780,R,19,153,4900,1062
Short term,TRUE,FALSE,FALSE,PEOPLES MEMORIAL HOSPITAL OF BUCHANAN,IA,INDEPENDENCE,160086,1600 FIRST STREET EAST,50644,42.46848,-91.912766,333,"1600 FIRST STREET EAST, INDEPENDENCE, IA, 50644",Match,Non_Exact,"1600 1ST ST W, INDEPENDENCE, IA, 50644",101136640,L,19,19,950400,2062
Short term,TRUE,FALSE,FALSE,OTTUMWA REGIONAL HEALTH CENTER,IA,OTTUMWA,160089,1001 E PENNSYLVANIA,52501,41.027493,-92.3904,334,"1001 E PENNSYLVANIA, OTTUMWA, IA, 52501",Match,Non_Exact,"1001 PENNSYLVANIA AVE, OTTUMWA, IA, 52501",89629973,L,19,179,960400,4017
Short term,TRUE,FALSE,FALSE,MONTGOMERY COUNTY MEMORIAL HOSPITAL,IA,RED OAK,160090,2301 EASTERN AVE,51566,41.024273,-95.213875,335,"2301 EASTERN AVE, RED OAK, IA, 51566",Match,Exact,"2301 EASTERN AVE, RED OAK, IA, 51566",43876504,L,19,137,960200,2011
Short term,TRUE,FALSE,FALSE,LORING HOSPITAL,IA,SAC CITY,160091,211 HIGHLAND AVENUE,50583,42.41947,-94.97796,336,"211 HIGHLAND AVENUE, SAC CITY, IA, 50583",Match,Exact,"211 HIGHLAND AVE, SAC CITY, IA, 50583",641422520,L,19,161,80400,1051
Short term,TRUE,FALSE,FALSE,SHENANDOAH MEMORIAL HOSPITAL,IA,SHENANDOAH,160092,300 PERSHING AVENUE,51601,40.75376,-95.36787,337,"300 PERSHING AVENUE, SHENANDOAH, IA, 51601",Match,Exact,"300 PERSHING AVE, SHENANDOAH, IA, 51601",10234023,R,19,145,490300,3046
Short term,TRUE,FALSE,FALSE,VIRGINIA GAY HOSPITAL,IA,VINTON,160093,502 NORTH NINTH AVENUE,52349,42.173058,-92.01337,338,"502 NORTH NINTH AVENUE, VINTON, IA, 52349",Match,Exact,"502 N 9TH AVE, VINTON, IA, 52349",94721207,R,19,11,960300,1002
Short term,TRUE,FALSE,FALSE,WAVERLY MUNICIPAL HOSPITAL,IA,WAVERLY,160094,312 9TH ST SW,50677,42.724163,-92.48179,339,"312 9TH ST SW, WAVERLY, IA, 50677",Match,Exact,"312 9TH ST SW, WAVERLY, IA, 50677",77350104,L,19,17,4200,3008
Short term,TRUE,FALSE,FALSE,HANCOCK COUNTY HEALTH SERVICES,IA,BRITT,160095,532 FIRST STREET NW  BOX 68,50423,43.09783,-93.808174,340,"532 FIRST STREET NW  BOX 68, BRITT, IA, 50423",Match,Exact,"532 1ST ST NW, BRITT, IA, 50423",639540010,R,19,81,270300,2010
Short term,TRUE,FALSE,FALSE,AUDUBON COUNTY MEMORIAL HOSPITAL,IA,AUDUBON,160098,515 PACIFIC,50025,41.715946,-94.937096,342,"515 PACIFIC, AUDUBON, IA, 50025",Match,Non_Exact,"515 PACIFIC AVE, AUDUBON, IA, 50025",61732458,L,19,9,70200,1045
Short term,TRUE,TRUE,FALSE,BROADLAWNS MEDICAL CENTER,IA,DES MOINES,160101,1801 HICKMAN ROAD,50314,41.61506,-93.64148,344,"1801 HICKMAN ROAD, DES MOINES, IA, 50314",Match,Exact,"1801 HICKMAN RD, DES MOINES, IA, 50314",638308695,R,19,153,701,3004
Short term,TRUE,FALSE,FALSE,METROPOLITAN MEDICAL CENTER,IA,DES MOINES,160102,603 EAST 12TH STREET,50309,41.59369,-93.60239,345,"603 EAST 12TH STREET, DES MOINES, IA, 50309",Match,Exact,"603 E 12TH ST, DES MOINES, IA, 50309",646195320,R,19,153,5100,1004
Short term,TRUE,FALSE,FALSE,ST LUKE'S/JONES REGIONAL MEDICAL CENTE,IA,ANAMOSA,160103,104 BROADWAY PLACE,52205,42.113117,-91.28868,346,"104 BROADWAY PLACE, ANAMOSA, IA, 52205",Match,Exact,"104 BROADWAY PL, ANAMOSA, IA, 52205",16525958,L,19,105,70300,2021
Short term,TRUE,TRUE,FALSE,UNITY POINT HEALTH TRINITY,IA,BETTENDORF,160104,4500 UTICA RIDGE ROAD,52722,41.565987,-90.51733,347,"4500 UTICA RIDGE ROAD, BETTENDORF, IA, 52722",Match,Exact,"4500 UTICA RIDGE RD, BETTENDORF, IA, 52722",122729351,L,19,163,13703,1012
Short term,TRUE,FALSE,FALSE,BURGESS HEALTH CENTER,IA,ONAWA,160107,1600 DIAMOND AVENUE,51040,42.025963,-96.10683,349,"1600 DIAMOND AVENUE, ONAWA, IA, 51040",Match,Non_Exact,"1600 DIAMOND ST, ONAWA, IA, 51040",95136205,L,19,133,960300,3007
Short term,TRUE,FALSE,FALSE,MITCHELL COUNTY REGIONAL HEALTH CENTER,IA,OSAGE,160108,616 NORTH EIGHTH STREET,50461,43.289165,-92.80947,350,"616 NORTH EIGHTH STREET, OSAGE, IA, 50461",Match,Exact,"616 N 8TH ST, OSAGE, IA, 50461",7470495,R,19,131,560300,1003
Short term,TRUE,FALSE,FALSE,SIOUX CTR COMM HOSPITAL & HEALTH CTR,IA,SIOUX CENTER,160109,605 SOUTH MAIN STREET,51250,43.07231,-96.17544,351,"605 SOUTH MAIN STREET, SIOUX CENTER, IA, 51250",Match,Non_Exact,"605 S MAIN AVE, SIOUX CENTER, IA, 51250",93372096,L,19,167,70700,3034
Short term,TRUE,FALSE,FALSE,MANNING REGIONAL HEALTHCARE CENTER,IA,MANNING,160111,410 MAIN STREET,51455,41.908016,-95.065125,353,"410 MAIN STREET, MANNING, IA, 51455",Match,Exact,"410 MAIN ST, MANNING, IA, 51455",639541727,L,19,27,960600,3018
Short term,TRUE,TRUE,FALSE,SPENCER MUNICIPAL HOSPITAL,IA,SPENCER,160112,1200 1ST AVENUE EAST,51301,43.149933,-95.14385,354,"1200 1ST AVENUE EAST, SPENCER, IA, 51301",Match,Exact,"1200 1ST AVE E, SPENCER, IA, 51301",82785886,R,19,41,80200,5024
Short term,TRUE,FALSE,FALSE,JEFFERSON COUNTY HOSPITAL,IA,FAIRFIELD,160115,400 HIGHLAND,52556,41.003746,-91.9523,355,"400 HIGHLAND, FAIRFIELD, IA, 52556",Match,Non_Exact,"400 HIGHLAND ST, FAIRFIELD, IA, 52556",84429974,L,19,101,90400,3091
Short term,TRUE,FALSE,FALSE,GREATER COMMUNITY HOSPITAL,IA,CRESTON,160116,1700 WEST TOWNLINE ROAD,50801,41.07117,-94.38462,356,"1700 WEST TOWNLINE ROAD, CRESTON, IA, 50801",Match,Non_Exact,"1700 W TOWNLINE ST, CRESTON, IA, 50801",75242552,L,19,175,190400,1008
Short term,TRUE,FALSE,FALSE,PALO ALTO COUNTY HOSPITAL,IA,EMMETSBURG,160118,3201 FIRST STREET,50536,43.119186,-94.69053,358,"3201 FIRST STREET, EMMETSBURG, IA, 50536",Match,Exact,"3201 1ST ST, EMMETSBURG, IA, 50536",639542884,R,19,147,960300,1048
Short term,TRUE,FALSE,FALSE,FORT MADISON COMMUNITY HOSPITAL,IA,FORT MADISON,160122,5445 AVE O,52627,40.62418,-91.38229,360,"5445 AVE O, FORT MADISON, IA, 52627",Match,Exact,"5445 AVE O, FORT MADISON, IA, 52627",5596019,R,19,111,490100,1053
Short term,TRUE,FALSE,FALSE,STORY CITY MEMORIAL HOSPITAL,IA,STORY CITY,160123,812 ELM AVENUE,50248,42.18976,-93.594345,361,"812 ELM AVENUE, STORY CITY, IA, 50248",Match,Exact,"812 ELM AVE, STORY CITY, IA, 50248",65941105,R,19,169,10600,1027
Short term,TRUE,TRUE,FALSE,NORTHWEST IOWA HEALTH CENTER,IA,SHELDON,160126,"118 NORTH SEVENTH AVENUE, PO BOX 250",51201,43.186367,-95.84722,363,"118 NORTH SEVENTH AVENUE, PO BOX 250, SHELDON, IA, 51201",Match,Exact,"118 N 7TH AVE, SHELDON, IA, 51201",39351989,R,19,141,490300,3008
Short term,TRUE,FALSE,FALSE,HORN MEMORIAL HOSPITAL,IA,IDA GROVE,160131,701 EAST 2ND STREET,51445,42.33884,-95.45881,366,"701 EAST 2ND STREET, IDA GROVE, IA, 51445",Match,Exact,"701 E 2ND ST, IDA GROVE, IA, 51445",82817844,L,19,93,90300,2004
Short term,TRUE,FALSE,FALSE,CHARTER COMMUNITY HOSPITAL,IA,DES MOINES,160133,1818 48TH STREET,50310,41.60993,-93.68267,367,"1818 48TH STREET, DES MOINES, IA, 50310",Match,Exact,"1818 48TH ST, DES MOINES, IA, 50310",638310174,L,19,153,902,2006
Short term,TRUE,FALSE,FALSE,HAWARDEN COMMUNITY HOSPITAL,IA,HAWARDEN,160134,1111 11TH STREET,51023,42.998028,-96.48002,368,"1111 11TH STREET, HAWARDEN, IA, 51023",Match,Exact,"1111 11TH ST, HAWARDEN, IA, 51023",639540130,R,19,167,70400,2067
Short term,TRUE,FALSE,FALSE,MERCY HOSPITAL OF FRANCISCAN SISTERS,IA,OELWEIN,160135,201 EIGHTH AVENUE SE,50662,42.675774,-91.9026,369,"201 EIGHTH AVENUE SE, OELWEIN, IA, 50662",Match,Exact,"201 8TH AVE SE, OELWEIN, IA, 50662",639542062,R,19,65,80500,2013
Short term,TRUE,FALSE,FALSE,HEGG MEMORIAL HEALTH CENTER,IA,ROCK VALLEY,160145,1202 21ST AVENUE,51247,43.202206,-96.28509,375,"1202 21ST AVENUE, ROCK VALLEY, IA, 51247",Match,Exact,"1202 21ST AVE, ROCK VALLEY, IA, 51247",93369058,R,19,167,70300,5009
Short term,TRUE,FALSE,TRUE,ST LUKES REGIONAL MEDICAL CENTER,IA,SIOUX CITY,160146,2720 STONE PARK BOULEVARD,51104,42.51792,-96.4053,376,"2720 STONE PARK BOULEVARD, SIOUX CITY, IA, 51104",Match,Exact,"2720 STONE PARK BLVD, SIOUX CITY, IA, 51104",93445308,R,19,193,1000,1016
Short term,TRUE,FALSE,FALSE,GRINNELL REGIONAL MEDICAL CENTER,IA,GRINNELL,160147,210 FOURTH AVENUE,50112,41.74325,-92.734436,377,"210 FOURTH AVENUE, GRINNELL, IA, 50112",Match,Exact,"210 4TH AVE, GRINNELL, IA, 50112",89574170,L,19,157,370400,1010
Short term,TRUE,FALSE,FALSE,BAUM HARMON MEMORIAL HOSPITAL,IA,PRIMGHAR,160151,255 NORTH WELCH AVENUE,51245,43.08866,-95.62282,378,"255 NORTH WELCH AVENUE, PRIMGHAR, IA, 51245",Match,Exact,"255 N WELCH AVE, PRIMGHAR, IA, 51245",39355168,L,19,141,490200,5058
Short term,TRUE,FALSE,FALSE,HUMBOLDT COUNTY MEMORIAL HOSPITAL,IA,HUMBOLDT,160152,1000 15TH NORTH BOX 587,50548,42.733337,-94.230255,379,"1000 15TH NORTH BOX 587, HUMBOLDT, IA, 50548",Match,Non_Exact,"1000 15TH ST N, HUMBOLDT, IA, 50548",97027066,L,19,91,970400,1047
Short term,TRUE,TRUE,TRUE,MERCY MEDICAL CENTER-SIOUX CITY,IA,SIOUX CITY,160153,801 5TH ST,51101,42.49527,-96.400734,380,"801 5TH ST, SIOUX CITY, IA, 51101",Match,Exact,"801 5TH ST, SIOUX CITY, IA, 51101",93423370,L,19,193,3600,4034
Short term,TRUE,FALSE,FALSE,MERCY MEDICAL CENTER-DYERSVILLE,IA,DYERSVILLE,160154,1111 3RD STREET SW,52040,42.47613,-91.12954,381,"1111 3RD STREET SW, DYERSVILLE, IA, 52040",Match,Exact,"1111 3RD ST SW, DYERSVILLE, IA, 52040",639542298,L,19,61,10500,4010
Critical Access,TRUE,FALSE,FALSE,BAUM HARMON MERCY HOSPITAL,IA,PRIMGHAR,161300,255 N WELCH AVENUE,51245,43.08866,-95.62282,384,"255 N WELCH AVENUE, PRIMGHAR, IA, 51245",Match,Non_Exact,"255 N WELCH AVE, PRIMGHAR, IA, 51245",39355168,L,19,141,490200,5058
Critical Access,TRUE,FALSE,FALSE,IOWA SPECIALTY HOSPITAL - BELMOND,IA,BELMOND,161301,403 FIRST STREET SE,50421,42.845024,-93.61277,267,"403 FIRST STREET SE, BELMOND, IA, 50421",Match,Exact,"403 1ST ST SE, BELMOND, IA, 50421",90717779,R,19,197,680100,2075
Critical Access,TRUE,FALSE,FALSE,IOWA SPECIALTY HOSPITAL-CLARION,IA,CLARION,161302,1316 SOUTH MAIN STREET,50525,42.720833,-93.73264,385,"1316 SOUTH MAIN STREET, CLARION, IA, 50525",Match,Exact,"1316 S MAIN ST, CLARION, IA, 50525",90720314,L,19,197,680300,2020
Critical Access,TRUE,FALSE,FALSE,GRUNDY COUNTY MEMORIAL HOSPITAL,IA,GRUNDY CENTER,161303,201 EAST J AVENUE,50638,42.35873,-92.76214,386,"201 EAST J AVENUE, GRUNDY CENTER, IA, 50638",Match,Exact,"201 E J AVE, GRUNDY CENTER, IA, 50638",77415183,L,19,75,960300,1004
Critical Access,TRUE,FALSE,FALSE,POCAHONTAS COMMUNITY HOSPITAL,IA,POCAHONTAS,161305,606 N W 7TH STREET,50574,42.73993,-94.67885,388,"606 N W 7TH STREET, POCAHONTAS, IA, 50574",Match,Non_Exact,"606 NW 7TH ST, POCAHONTAS, IA, 50574",77475194,R,19,151,780200,2011
Critical Access,TRUE,TRUE,FALSE,HANCOCK COUNTY HEALTH SYSTEM,IA,BRITT,161307,532 1ST ST NW,50423,43.09783,-93.808174,390,"532 1ST ST NW, BRITT, IA, 50423",Match,Exact,"532 1ST ST NW, BRITT, IA, 50423",639540010,R,19,81,270300,2010
Critical Access,TRUE,TRUE,FALSE,FRANKLIN GENERAL HOSPITAL,IA,HAMPTON,161308,1720 CENTRAL AVENUE EAST,50441,42.740616,-93.18553,289,"1720 CENTRAL AVENUE EAST, HAMPTON, IA, 50441",Match,Exact,"1720 CENTRAL AVE E, HAMPTON, IA, 50441",639538948,R,19,69,360200,4001
